,Folder,Horizontal,Vertical,Distances
561,000282_03_02,0.8222659999999999,0.8222659999999999,1.0
562,000282_04_01,0.78125,0.78125,1.0
563,000282_04_02,0.78125,0.78125,1.0
564,000283_01_02,0.820312,0.820312,1.0
565,000283_02_02,0.976562,0.976562,1.0
566,000283_03_02,0.933594,0.933594,1.0
567,000283_04_02,0.898438,0.898438,1.0
568,000283_06_02,0.859375,0.859375,1.0
569,000283_09_02,0.7809999999999999,0.7809999999999999,1.0
570,000283_10_02,0.794922,0.794922,1.0
571,000283_10_03,0.794922,0.794922,1.0
572,000283_11_02,0.859375,0.859375,1.0
573,000283_12_02,0.859375,0.859375,1.0
574,000283_13_02,0.7695310000000001,0.7695310000000001,1.0
575,000284_01_02,0.476562,0.476562,1.0
576,000284_03_01,0.544922,0.544922,1.0
577,000284_04_02,0.507812,0.507812,1.0
578,000284_05_01,0.585938,0.585938,1.0
579,000286_03_01,0.78125,0.78125,1.0
580,000286_05_01,0.78125,0.78125,1.0
581,000286_05_03,0.78125,0.78125,1.0
582,000287_03_02,0.976562,0.976562,1.0
583,000287_04_02,0.9375,0.9375,1.0
584,000287_05_01,0.703125,0.703125,1.0
585,000287_05_02,0.703125,0.703125,1.0
586,000289_02_02,0.824219,0.824219,1.0
587,000292_01_01,0.78125,0.78125,1.0
588,000292_03_01,0.820312,0.820312,1.0
589,000293_01_01,0.78125,0.78125,1.0
590,000293_02_01,0.732422,0.732422,1.0
591,000293_04_02,0.820312,0.820312,1.0
592,000293_05_02,0.878906,0.878906,1.0
593,000293_06_02,0.78125,0.78125,1.0
594,000293_06_03,0.78125,0.78125,1.0
595,000294_03_01,0.820312,0.820312,1.0
596,000294_03_02,0.820312,0.820312,1.0
597,000294_04_02,0.804688,0.804688,1.0
598,000294_05_02,0.9375,0.9375,1.0
599,000294_06_02,0.8535159999999999,0.8535159999999999,1.0
600,000295_11_02,0.898438,0.898438,1.0
601,000295_13_01,0.75,0.75,1.0
602,000296_01_01,0.6132810000000001,0.6132810000000001,1.0
603,000296_01_02,0.6132810000000001,0.6132810000000001,1.0
604,000296_02_01,0.8007810000000001,0.8007810000000001,1.0
605,000296_02_02,0.8007810000000001,0.8007810000000001,1.0
606,000296_03_01,0.7695310000000001,0.7695310000000001,1.0
607,000296_03_02,0.7695310000000001,0.7695310000000001,1.0
608,000297_04_01,0.941406,0.941406,1.0
609,000297_04_02,0.941406,0.941406,1.0
610,000298_02_02,0.820312,0.820312,1.0
611,000298_03_02,0.820312,0.820312,1.0
612,000299_03_02,0.6914060000000001,0.6914060000000001,1.0
613,000299_04_02,0.7617189999999999,0.7617189999999999,1.0
614,000299_05_02,0.6914060000000001,0.6914060000000001,1.0
615,000299_06_02,0.859375,0.859375,1.0
616,000299_07_02,0.763672,0.763672,1.0
617,000299_09_02,0.732422,0.732422,1.0
618,000299_10_02,0.8164060000000001,0.8164060000000001,1.0
619,000299_11_01,0.78125,0.78125,1.0
620,000300_01_01,0.6914060000000001,0.6914060000000001,1.0
621,000302_01_01,0.78125,0.78125,1.0
622,000302_02_01,0.6992189999999999,0.6992189999999999,1.0
623,000302_02_02,0.695312,0.695312,1.0
624,000302_02_03,0.695312,0.695312,1.0
625,000302_03_02,0.820312,0.820312,1.0
626,000304_01_01,0.858,0.858,1.0
627,000304_02_02,0.810547,0.810547,1.0
628,000304_03_01,0.9375,0.9375,1.0
629,000304_03_02,0.9375,0.9375,1.0
630,000304_04_02,0.9375,0.9375,1.0
631,000306_03_02,0.976562,0.976562,1.0
632,000306_04_02,0.976562,0.976562,1.0
633,000306_05_01,0.8886719999999999,0.8886719999999999,1.0
634,000306_06_02,0.898438,0.898438,1.0
635,000306_07_01,0.890625,0.890625,1.0
636,000306_08_02,0.976562,0.976562,1.0
637,000306_08_03,0.976562,0.976562,1.0
638,000306_09_01,0.976562,0.976562,1.0
639,000306_09_02,0.976562,0.976562,1.0
640,000308_01_01,0.6914060000000001,0.6914060000000001,1.0
641,000308_02_01,0.886719,0.886719,1.0
642,000308_03_02,0.7070310000000001,0.7070310000000001,1.0
643,000308_04_01,0.8164060000000001,0.8164060000000001,1.0
644,000308_05_01,0.890625,0.890625,1.0
645,000310_01_01,0.6914060000000001,0.6914060000000001,1.0
646,000310_02_02,0.741,0.741,1.0
647,000314_04_02,0.8164060000000001,0.8164060000000001,1.0
648,000314_06_02,0.8164060000000001,0.8164060000000001,1.0
649,000314_07_02,0.751953,0.751953,1.0
650,000315_01_02,0.820312,0.820312,1.0
651,000315_02_02,0.782,0.782,1.0
652,000315_03_01,0.6914060000000001,0.6914060000000001,1.0
653,000315_03_02,0.6914060000000001,0.6914060000000001,1.0
654,000315_04_02,0.679688,0.679688,1.0
655,000315_04_03,0.679688,0.679688,1.0
656,000316_01_01,0.78125,0.78125,1.0
657,000316_02_01,0.6914060000000001,0.6914060000000001,1.0
658,000316_03_02,0.6914060000000001,0.6914060000000001,1.0
659,000316_04_02,0.8164060000000001,0.8164060000000001,1.0
660,000317_01_01,0.7441409999999999,0.7441409999999999,1.0
661,000317_02_01,0.742188,0.742188,1.0
662,000317_02_02,0.742188,0.742188,1.0
663,000318_02_02,0.839844,0.839844,1.0
664,000318_03_01,0.7910159999999999,0.7910159999999999,1.0
665,000318_04_02,0.742188,0.742188,1.0
666,000320_03_01,0.8691409999999999,0.8691409999999999,1.0
667,000321_06_02,0.7929689999999999,0.7929689999999999,1.0
668,000321_07_02,0.8164060000000001,0.8164060000000001,1.0
669,000322_04_02,0.820312,0.820312,1.0
670,000322_05_01,0.824219,0.824219,1.0
671,000324_01_01,0.7020000000000001,0.7020000000000001,1.0
672,000324_02_02,0.732422,0.732422,1.0
673,000324_04_02,0.6914060000000001,0.6914060000000001,1.0
674,000324_05_02,0.6914060000000001,0.6914060000000001,1.0
675,000326_04_02,0.763672,0.763672,1.0
676,000326_05_01,0.6914060000000001,0.6914060000000001,1.0
677,000327_02_01,0.976562,0.976562,1.0
678,000327_07_01,0.7148439999999999,0.7148439999999999,1.0
679,000328_08_02,0.9375,0.9375,1.0
680,000328_08_03,0.9375,0.9375,1.0
681,000330_01_01,0.782,0.782,1.0
682,000330_06_01,0.391,0.391,1.0
683,000330_09_02,0.886719,0.886719,1.0
684,000330_10_01,0.78125,0.78125,1.0
685,000330_13_02,0.7851560000000001,0.7851560000000001,1.0
686,000331_08_01,0.9375,0.9375,1.0
687,000331_10_02,0.8164060000000001,0.8164060000000001,1.0
688,000331_11_01,0.78125,0.78125,1.0
689,000332_02_02,0.898438,0.898438,1.0
690,000332_03_02,0.820312,0.820312,1.0
691,000332_04_02,0.779297,0.779297,1.0
692,000332_04_03,0.779297,0.779297,1.0
693,000332_05_02,0.7851560000000001,0.7851560000000001,1.0
694,000332_05_03,0.7851560000000001,0.7851560000000001,1.0
695,000332_06_02,0.779297,0.779297,1.0
696,000332_06_03,0.779297,0.779297,1.0
697,000332_07_02,0.571615,0.571615,1.0
698,000332_07_03,0.8574219999999999,0.8574219999999999,1.0
699,000332_08_01,0.8027340000000001,0.8027340000000001,1.0
700,000332_09_01,0.8652340000000001,0.8652340000000001,1.0
701,000333_05_01,0.859375,0.859375,1.0
702,000336_02_02,0.78125,0.78125,1.0
703,000338_05_02,0.7695310000000001,0.7695310000000001,1.0
704,000340_03_02,0.767578,0.767578,1.0
705,000340_04_02,0.6914060000000001,0.6914060000000001,1.0
706,000340_04_03,0.6914060000000001,0.6914060000000001,1.0
707,000340_05_02,0.7597659999999999,0.7597659999999999,1.0
708,000340_05_03,0.7597659999999999,0.7597659999999999,1.0
709,000340_06_02,0.8164060000000001,0.8164060000000001,1.0
710,000340_07_02,0.8164060000000001,0.8164060000000001,1.0
711,000340_08_02,0.8164060000000001,0.8164060000000001,1.0
712,000341_03_02,0.6914060000000001,0.6914060000000001,1.0
713,000341_04_02,0.7539060000000001,0.7539060000000001,1.0
714,000341_06_02,0.886719,0.886719,1.0
715,000342_01_02,0.898438,0.898438,1.0
716,000342_02_02,0.8027340000000001,0.8027340000000001,1.0
717,000342_03_02,0.779297,0.779297,1.0
718,000342_04_02,0.898438,0.898438,1.0
719,000343_01_01,0.625,0.625,1.0
720,000343_02_02,0.804688,0.804688,1.0
721,000343_03_01,0.859375,0.859375,1.0
722,000343_04_02,0.78125,0.78125,1.0
723,000343_04_03,0.78125,0.78125,1.0
724,000344_01_01,0.78125,0.78125,1.0
725,000345_03_02,0.685547,0.685547,1.0
726,000348_04_02,0.6914060000000001,0.6914060000000001,1.0
727,000348_04_03,0.6914060000000001,0.6914060000000001,1.0
728,000350_01_01,0.976562,0.976562,1.0
729,000350_02_01,0.835938,0.835938,1.0
730,000350_03_01,0.898438,0.898438,1.0
731,000351_01_01,0.9,0.9,1.0
732,000351_02_01,0.546875,0.546875,1.0
733,000352_04_01,0.820312,0.820312,1.0
734,000354_01_01,0.734375,0.734375,1.0
735,000354_02_01,0.859375,0.859375,1.0
736,000354_03_01,0.9375,0.9375,1.0
737,000355_02_02,0.425781,0.425781,1.0
738,000355_03_01,0.458984,0.458984,1.0
739,000355_04_01,0.425781,0.425781,1.0
740,000355_05_01,0.429688,0.429688,1.0
741,000357_06_01,0.859375,0.859375,1.0
742,000357_07_02,0.898438,0.898438,1.0
743,000357_08_02,0.976562,0.976562,1.0
744,000357_09_02,0.82,0.82,1.0
745,000358_05_02,0.732422,0.732422,1.0
746,000358_06_02,0.9375,0.9375,1.0
747,000358_06_03,0.9375,0.9375,1.0
748,000358_07_01,0.8574219999999999,0.8574219999999999,1.0
749,000358_08_02,0.976562,0.976562,1.0
750,000358_08_03,0.976562,0.976562,1.0
751,000358_09_02,0.9375,0.9375,1.0
752,000358_09_03,0.9375,0.9375,1.0
753,000359_02_01,0.732422,0.732422,1.0
754,000360_01_02,0.859375,0.859375,1.0
755,000360_02_01,0.7128909999999999,0.7128909999999999,1.0
756,000360_03_01,0.78125,0.78125,1.0
757,000360_04_01,0.6308590000000001,0.6308590000000001,1.0
758,000360_05_01,0.6914060000000001,0.6914060000000001,1.0
759,000360_07_02,0.669922,0.669922,1.0
760,000360_08_02,0.8164060000000001,0.8164060000000001,1.0
761,000360_09_01,0.625,0.625,1.0
762,000360_10_01,0.623047,0.623047,1.0
763,000360_11_01,0.6914060000000001,0.6914060000000001,1.0
764,000360_12_01,0.6914060000000001,0.6914060000000001,1.0
765,000361_05_01,0.8164060000000001,0.8164060000000001,1.0
766,000361_06_02,0.7070310000000001,0.7070310000000001,1.0
767,000362_01_01,0.8125,0.8125,1.0
768,000362_02_01,0.664062,0.664062,1.0
769,000363_02_02,0.7128909999999999,0.7128909999999999,1.0
770,000365_01_02,0.976562,0.976562,1.0
771,000365_02_02,0.976562,0.976562,1.0
772,000365_02_03,0.976562,0.976562,1.0
773,000365_03_01,0.976562,0.976562,1.0
774,000365_03_02,0.976562,0.976562,1.0
775,000365_04_02,0.9160159999999999,0.9160159999999999,1.0
776,000366_01_01,0.835938,0.835938,1.0
777,000367_01_02,0.8378909999999999,0.8378909999999999,1.0
778,000367_01_03,0.8378909999999999,0.8378909999999999,1.0
779,000367_02_02,0.976562,0.976562,1.0
780,000367_03_01,0.9375,0.9375,1.0
781,000367_04_01,0.972656,0.972656,1.0
782,000367_05_01,0.976562,0.976562,1.0
783,000367_05_02,0.976562,0.976562,1.0
784,000367_06_01,0.898438,0.898438,1.0
785,000367_06_02,0.898438,0.898438,1.0
786,000367_07_01,0.976562,0.976562,1.0
787,000371_01_01,0.867188,0.867188,1.0
788,000371_02_01,0.9375,0.9375,1.0
789,000371_02_02,0.9375,0.9375,1.0
790,000371_04_02,0.9375,0.9375,1.0
791,000372_01_01,0.933594,0.933594,1.0
792,000372_05_01,0.9160159999999999,0.9160159999999999,1.0
793,000372_06_01,0.976562,0.976562,1.0
794,000373_02_02,0.820312,0.820312,1.0
795,000374_03_02,0.859375,0.859375,1.0
796,000374_04_02,0.783203,0.783203,1.0
797,000374_05_02,0.8164060000000001,0.8164060000000001,1.0
798,000374_06_01,0.8164060000000001,0.8164060000000001,1.0
799,000374_06_02,0.8164060000000001,0.8164060000000001,1.0
800,000376_03_02,0.7773439999999999,0.7773439999999999,1.0
801,000376_07_02,0.8164060000000001,0.8164060000000001,1.0
802,000376_13_01,0.8164060000000001,0.8164060000000001,1.0
803,000376_16_02,0.8164060000000001,0.8164060000000001,1.0
804,000376_18_01,0.732422,0.732422,1.0
805,000376_19_02,0.847656,0.847656,1.0
806,000376_20_02,0.976562,0.976562,1.0
807,000377_04_01,0.351562,0.351562,1.0
808,000377_06_02,0.976562,0.976562,1.0
809,000377_07_02,0.898438,0.898438,1.0
810,000377_07_03,0.898438,0.898438,1.0
811,000378_05_01,0.782,0.782,1.0
812,000378_06_01,0.859375,0.859375,1.0
813,000379_02_02,0.6914060000000001,0.6914060000000001,1.0
814,000384_04_01,0.9550780000000001,0.9550780000000001,1.0
815,000384_05_02,0.960938,0.960938,1.0
816,000384_07_01,0.976562,0.976562,1.0
817,000384_08_02,0.898438,0.898438,1.0
818,000386_04_02,0.898438,0.898438,1.0
819,000386_04_03,0.898438,0.898438,1.0
820,000386_05_01,0.820312,0.820312,1.0
821,000386_05_02,0.820312,0.820312,1.0
822,000386_07_01,0.782,0.782,1.0
823,000386_07_02,0.782,0.782,1.0
824,000387_04_02,0.6054689999999999,0.6054689999999999,1.0
825,000388_03_02,0.6914060000000001,0.6914060000000001,1.0
826,000388_07_02,0.8164060000000001,0.8164060000000001,1.0
827,000388_08_02,0.6914060000000001,0.6914060000000001,1.0
828,000388_08_03,0.6914060000000001,0.6914060000000001,1.0
829,000388_11_02,0.8164060000000001,0.8164060000000001,1.0
830,000389_05_02,0.7753909999999999,0.7753909999999999,1.0
831,000389_06_02,0.6914060000000001,0.6914060000000001,1.0
832,000390_05_02,0.8164060000000001,0.8164060000000001,1.0
833,000390_06_01,0.820312,0.820312,1.0
834,000391_01_02,0.7695310000000001,0.7695310000000001,1.0
835,000391_02_02,0.732422,0.732422,1.0
836,000391_03_01,0.847656,0.847656,1.0
837,000392_01_01,0.6679689999999999,0.6679689999999999,1.0
838,000392_02_01,0.78125,0.78125,1.0
839,000392_03_01,0.78125,0.78125,1.0
840,000395_04_01,0.9375,0.9375,1.0
841,000396_05_01,0.8027340000000001,0.8027340000000001,1.0
842,000396_06_02,0.6914060000000001,0.6914060000000001,1.0
843,000396_06_03,0.6914060000000001,0.6914060000000001,1.0
844,000396_07_02,0.8164060000000001,0.8164060000000001,1.0
845,000397_01_01,0.9,0.9,1.0
846,000397_02_01,0.7910159999999999,0.7910159999999999,1.0
847,000397_03_01,0.859375,0.859375,1.0
848,000397_04_01,0.859375,0.859375,1.0
849,000397_05_01,0.898438,0.898438,1.0
850,000397_05_02,0.898438,0.898438,1.0
851,000397_06_02,0.90625,0.90625,1.0
852,000397_07_01,0.7539060000000001,0.7539060000000001,1.0
853,000397_07_02,0.7539060000000001,0.7539060000000001,1.0
854,000398_06_02,0.7809999999999999,0.7809999999999999,1.0
855,000398_07_01,0.7809999999999999,0.7809999999999999,1.0
856,000398_08_01,0.782,0.782,1.0
857,000398_09_01,0.782,0.782,1.0
858,000399_04_02,0.820312,0.820312,1.0
859,000403_03_02,0.976562,0.976562,1.0
860,000404_01_02,0.8125,0.8125,1.0
861,000404_02_02,0.779297,0.779297,1.0
862,000404_03_02,0.8574219999999999,0.8574219999999999,1.0
863,000404_04_02,0.8261719999999999,0.8261719999999999,1.0
864,000404_05_02,0.898438,0.898438,1.0
865,000404_06_02,0.820312,0.820312,1.0
866,000404_06_03,0.820312,0.820312,1.0
867,000405_05_01,0.7809999999999999,0.7809999999999999,1.0
868,000405_06_01,0.7809999999999999,0.7809999999999999,1.0
869,000405_07_01,0.782,0.782,1.0
870,000405_10_02,0.782,0.782,1.0
871,000406_02_02,0.9375,0.9375,1.0
872,000407_02_01,0.9277340000000001,0.9277340000000001,1.0
873,000407_04_02,0.925781,0.925781,1.0
874,000407_05_01,0.859375,0.859375,1.0
875,000407_06_01,0.859375,0.859375,1.0
876,000408_06_01,0.8164060000000001,0.8164060000000001,1.0
877,000409_06_01,0.976562,0.976562,1.0
878,000409_07_02,0.9160159999999999,0.9160159999999999,1.0
879,000409_08_01,0.976562,0.976562,1.0
880,000410_02_02,0.8574219999999999,0.8574219999999999,1.0
881,000410_03_02,0.9375,0.9375,1.0
882,000411_07_01,0.9375,0.9375,1.0
883,000411_08_01,0.933594,0.933594,1.0
884,000414_01_01,0.7558590000000001,0.7558590000000001,1.0
885,000414_03_02,0.7617189999999999,0.7617189999999999,1.0
886,000414_04_01,0.898438,0.898438,1.0
887,000414_05_01,0.859375,0.859375,1.0
888,000414_06_01,0.732422,0.732422,1.0
889,000415_02_01,0.7695310000000001,0.7695310000000001,1.0
890,000416_05_02,0.8085939999999999,0.8085939999999999,1.0
891,000416_06_02,0.820312,0.820312,1.0
892,000417_03_01,0.455729,0.455729,1.0
893,000417_04_02,0.8496090000000001,0.8496090000000001,1.0
894,000418_03_02,0.723,0.723,1.0
895,000418_04_01,0.8164060000000001,0.8164060000000001,1.0
896,000418_05_01,0.732422,0.732422,1.0
897,000420_05_02,0.9746090000000001,0.9746090000000001,1.0
898,000420_09_02,0.898438,0.898438,1.0
899,000422_01_01,0.6914060000000001,0.6914060000000001,1.0
900,000424_01_01,0.773438,0.773438,1.0
901,000424_02_01,0.8164060000000001,0.8164060000000001,1.0
902,000424_02_02,0.8164060000000001,0.8164060000000001,1.0
903,000424_03_01,0.742188,0.742188,1.0
904,000424_03_02,0.742188,0.742188,1.0
905,000424_04_02,0.8164060000000001,0.8164060000000001,1.0
906,000427_01_02,0.804688,0.804688,1.0
907,000427_03_02,0.847656,0.847656,1.0
908,000428_04_02,0.703125,0.703125,1.0
909,000429_01_01,0.7539060000000001,0.7539060000000001,1.0
910,000430_01_01,0.742188,0.742188,1.0
911,000430_01_02,0.742188,0.742188,1.0
912,000430_02_01,0.7809999999999999,0.7809999999999999,1.0
913,000430_03_02,0.9238280000000001,0.9238280000000001,1.0
914,000431_03_02,0.703125,0.703125,1.0
915,000431_04_01,0.703125,0.703125,1.0
916,000431_05_01,0.720703,0.720703,1.0
917,000431_06_01,0.7753909999999999,0.7753909999999999,1.0
918,000433_01_01,0.820312,0.820312,1.0
919,000433_06_02,0.8886719999999999,0.8886719999999999,1.0
920,000433_09_02,0.961,0.961,1.0
921,000433_11_02,0.976562,0.976562,1.0
922,000433_12_01,0.7226560000000001,0.7226560000000001,1.0
923,000433_12_02,0.7226560000000001,0.7226560000000001,1.0
924,000433_13_01,0.390625,0.390625,1.0
925,000433_14_01,0.7773439999999999,0.7773439999999999,1.0
926,000433_14_02,0.7773439999999999,0.7773439999999999,1.0
927,000434_01_02,0.703125,0.703125,1.0
928,000434_03_01,0.779297,0.779297,1.0
929,000435_01_01,0.794922,0.794922,1.0
930,000435_05_02,0.8164060000000001,0.8164060000000001,1.0
931,000435_07_02,0.859375,0.859375,1.0
932,000436_03_02,0.898438,0.898438,1.0
933,000436_03_03,0.898438,0.898438,1.0
934,000436_04_02,0.898438,0.898438,1.0
935,000437_01_01,0.742188,0.742188,1.0
936,000439_01_02,0.7910159999999999,0.7910159999999999,1.0
937,000439_02_02,0.859375,0.859375,1.0
938,000439_03_02,0.7910159999999999,0.7910159999999999,1.0
939,000439_04_02,0.8164060000000001,0.8164060000000001,1.0
940,000440_03_02,0.9375,0.9375,1.0
941,000441_01_01,0.9472659999999999,0.9472659999999999,1.0
942,000441_02_01,0.976562,0.976562,1.0
943,000443_01_01,0.894531,0.894531,1.0
944,000443_02_02,0.898438,0.898438,1.0
945,000443_03_02,0.8652340000000001,0.8652340000000001,1.0
946,000443_03_03,0.8652340000000001,0.8652340000000001,1.0
947,000444_01_01,0.6035159999999999,0.6035159999999999,1.0
948,000445_01_02,0.82,0.82,1.0
949,000445_02_02,0.9375,0.9375,1.0
950,000445_05_02,0.9375,0.9375,1.0
951,000445_06_02,0.898438,0.898438,1.0
952,000445_07_01,0.8261719999999999,0.8261719999999999,1.0
953,000445_07_02,0.8261719999999999,0.8261719999999999,1.0
954,000445_08_01,0.9375,0.9375,1.0
955,000445_08_02,0.9375,0.9375,1.0
956,000445_09_02,0.82,0.82,1.0
957,000445_10_01,0.8339840000000001,0.8339840000000001,1.0
958,000445_11_01,0.871094,0.871094,1.0
959,000446_01_01,0.7617189999999999,0.7617189999999999,1.0
960,000450_01_01,0.8574219999999999,0.8574219999999999,1.0
961,000450_03_02,0.8007810000000001,0.8007810000000001,1.0
962,000450_07_02,0.859375,0.859375,1.0
963,000451_01_02,0.7910159999999999,0.7910159999999999,1.0
964,000453_01_02,0.875,0.875,1.0
965,000453_02_02,0.828125,0.828125,1.0
966,000453_03_02,0.858,0.858,1.0
967,000453_04_02,0.782,0.782,1.0
968,000453_04_03,0.782,0.782,1.0
969,000453_05_02,0.898438,0.898438,1.0
970,000453_06_02,0.859375,0.859375,1.0
971,000453_06_03,0.859375,0.859375,1.0
972,000458_01_01,0.847656,0.847656,1.0
973,000458_02_02,0.8496090000000001,0.8496090000000001,1.0
974,000461_03_01,0.859375,0.859375,1.0
975,000461_06_01,0.9375,0.9375,1.0
976,000461_07_01,0.964844,0.964844,1.0
977,000462_01_01,0.703125,0.703125,1.0
978,000462_02_01,0.820312,0.820312,1.0
979,000463_01_02,0.6914060000000001,0.6914060000000001,1.0
980,000463_04_02,0.6914060000000001,0.6914060000000001,1.0
981,000464_02_02,0.742188,0.742188,1.0
982,000464_03_02,0.8066409999999999,0.8066409999999999,1.0
983,000465_01_02,0.804688,0.804688,1.0
984,000465_02_02,0.847656,0.847656,1.0
985,000465_03_01,0.859375,0.859375,1.0
986,000466_03_02,0.732422,0.732422,1.0
987,000467_01_02,0.625,0.625,1.0
988,000468_02_02,0.8164060000000001,0.8164060000000001,1.0
989,000469_01_01,0.78125,0.78125,1.0
990,000471_01_01,0.878906,0.878906,1.0
991,000471_02_02,0.814453,0.814453,1.0
992,000472_03_02,0.773438,0.773438,1.0
993,000472_06_01,0.8164060000000001,0.8164060000000001,1.0
994,000473_01_02,0.779297,0.779297,1.0
995,000474_01_01,0.8886719999999999,0.8886719999999999,1.0
996,000474_02_01,0.976562,0.976562,1.0
997,000475_04_02,0.6523439999999999,0.6523439999999999,1.0
998,000476_03_01,0.8164060000000001,0.8164060000000001,1.0
999,000476_03_02,0.8164060000000001,0.8164060000000001,1.0
1000,000477_02_02,0.839844,0.839844,1.0
1001,000477_02_03,0.839844,0.839844,1.0
1002,000478_03_02,0.6914060000000001,0.6914060000000001,1.0
1003,000478_04_02,0.917969,0.917969,1.0
1004,000478_05_02,0.8769530000000001,0.8769530000000001,1.0
1005,000480_03_01,0.859375,0.859375,1.0
1006,000481_01_01,0.859375,0.859375,1.0
1007,000481_03_01,0.6757810000000001,0.6757810000000001,1.0
1008,000481_05_01,0.5996090000000001,0.5996090000000001,1.0
1009,000481_06_01,0.6445310000000001,0.6445310000000001,1.0
1010,000481_07_01,0.898438,0.898438,1.0
1011,000481_08_01,0.820312,0.820312,1.0
1012,000481_09_01,0.585938,0.585938,1.0
1013,000482_01_02,0.664062,0.664062,1.0
1014,000482_02_02,0.6914060000000001,0.6914060000000001,1.0
1015,000486_01_01,0.78125,0.78125,1.0
1016,000486_02_01,0.6992189999999999,0.6992189999999999,1.0
1017,000489_01_01,0.7020000000000001,0.7020000000000001,1.0
1018,000489_04_02,0.8125,0.8125,1.0
1019,000489_05_02,0.8164060000000001,0.8164060000000001,1.0
1020,000489_06_02,0.798828,0.798828,1.0
1021,000489_07_02,0.8164060000000001,0.8164060000000001,1.0
